grid_id,total_sms_activity,total_call_activity,total_internet_activity,total_activity
7753,701.9847,1078.9374,11720.371,13501.2931
8092,910.7782,633.2505,11956.098,13500.1267
8658,1213.4818,984.9584,11299.4379,13497.8781
3668,1203.7042999999999,1123.4223,11158.7872,13485.9138
8179,999.976,851.1272,11628.0155,13479.118699999999
8791,890.5135,635.164,11949.4087,13475.0862
8558,1187.7114,987.4263,11299.5449,13474.6826
9071,1148.7373,1183.5688,11128.2002,13460.5063
8972,1160.3315,1176.9377,11121.9154,13459.1846
7640,1070.0154,1099.7679,11288.293,13458.0763
6485,909.918,703.8556,11834.0147,13447.7883
8076,1120.0441,861.9836,11458.941,13440.9687
4564,1565.9141,1036.0602000000001,10835.9603,13437.9346
4377,2043.5079,988.8444,10399.6642,13432.0165
7972,861.5438,916.9247,11647.0877,13425.556199999999
6679,707.9387,555.8054,12140.3579,13404.102
4736,1023.9284,914.7782,11465.3793,13404.0859
8093,857.8974999999999,611.938,11928.6697,13398.5052
9280,656.1496000000001,617.9235,12109.8588,13383.9319
9496,825.5686,633.7306,11923.6841,13382.9833
4436,3024.0644,680.3848,9673.1124,13377.5616
7642,990.8308999999999,991.3430999999999,11394.025,13376.199
4636,1062.5136,911.7383,11399.074,13373.3259
8776,1381.7115,1111.3597,10872.7792,13365.8504
2247,1039.048,1340.5305,10983.8762,13363.4547
5774,1181.496,749.3061,11419.7562,13350.5583
9281,663.4841,620.7632,12043.0911,13327.3384
7326,2003.3651,921.4788,10397.3167,13322.1606
3767,1213.4949,1126.4778,10975.2684,13315.2411
9095,866.9599,608.3203,11837.4632,13312.7434
8170,716.3105,678.2847,11912.925,13307.5202
9275,1169.6329,1022.931,11102.8769,13295.4408
8853,884.5814,729.3333,11679.1374,13293.0521
7227,1868.3798,895.5894,10526.2832,13290.2524
7690,903.9093,710.8225,11621.3846,13236.116399999999
9690,435.4633,424.9574,12367.8614,13228.2821
5235,1304.6686,1259.5815,10646.4173,13210.6674
2338,614.9344,533.4019999999999,12057.9821,13206.3185
3632,1208.7504000000001,1220.6103,10772.4939,13201.8546
8292,847.5256,612.0169,11741.961299999999,13201.5038
4833,1168.0618,1224.7843,10801.7451,13194.5912
5843,1079.6135,882.0976,11225.9274,13187.638500000001
8279,986.4875,730.9391,11463.1128,13180.5394
8971,1132.9648,1154.0903,10886.0511,13173.1062
7283,781.5187,755.0121,11626.5259,13163.0567
9785,1126.7554,806.7153000000001,11229.259399999999,13162.7301
7141,1045.2186,1086.7763,11030.528699999999,13162.5236
4836,825.8268,769.7180000000001,11563.770400000001,13159.315200000001
3726,1092.0604,1100.7733,10947.2838,13140.1175
3551,1088.454,1156.6778,10894.3324,13139.4642
8590,1067.9722,891.6167,11178.2698,13137.8587
7357,836.8816,750.167,11550.2847,13137.3333
4733,1162.7558999999999,1207.0641,10757.0837,13126.903699999999
8281,972.1911,760.0371,11389.2168,13121.445
9459,956.9445,738.4241,11415.8043,13111.1729
4237,1818.4687000000001,789.6437999999999,10490.1065,13098.219000000001
6796,732.735,515.182,11830.1175,13078.0345
8871,1032.4083,967.7917,11070.7562,13070.9562
4835,1094.2837,1084.0895,10879.8836,13058.2568
2632,1059.4737,645.1685,11353.5415,13058.1837
2631,1060.4035,636.9352,11341.7606,13039.0993
7168,870.7922,688.6223,11478.1375,13037.552
8891,873.8856,633.6798,11529.8946,13037.46
9297,852.6938,592.4076,11591.9167,13037.0181
2248,1020.5838,1323.9480999999998,10690.7366,13035.2685
7054,926.2116,1090.3803,11010.5713,13027.1632
1347,785.2664,678.6969,11561.4062,13025.3695
9273,1344.2764,1262.6445,10416.6145,13023.5354
4138,916.8657000000001,850.7775,11254.3681,13022.0113
8369,775.7198,697.0246,11545.4789,13018.2233
2339,612.227,531.6251,11873.797,13017.6491
3217,740.709,633.1308,11637.0579,13010.8977
246,553.7054,401.8322,12054.228,13009.765599999999
5165,1381.0998,1382.4652,10237.5339,13001.098899999999
6787,839.3313,700.1794,11459.729299999999,12999.24
4834,1147.9357,1176.5091,10673.8868,12998.3316
8280,969.114,694.9936,11326.142899999999,12990.2505
9381,655.9929,606.161,11710.958200000001,12973.1121
2732,1026.4723,657.2096,11287.6827,12971.364599999999
8379,968.8263,692.9906,11305.0832,12966.900099999999
4666,1552.5223,1185.9225,10226.9714,12965.4162
8380,968.4317,692.5729,11288.9191,12949.9237
4837,681.832,664.4465,11600.4645,12946.743
6648,1401.1394,1596.2576,9937.6732,12935.0702
9257,962.9599999999999,725.0041,11242.2127,12930.1768
8657,1060.5356,840.9484,11028.6584,12930.1424
1053,791.5387,808.5373,11326.872,12926.948
5280,609.0008,484.4916,11833.1175,12926.6099
9669,1222.9093,954.644,10738.2431,12915.7964
4735,1007.1378,951.6861,10954.8208,12913.6447
4425,1137.7674,972.0112,10780.5768,12890.3554
4839,1305.5392,1111.4884,10442.913700000001,12859.9413
7579,934.8882,889.4522000000001,11024.269,12848.6094
7043,864.7843,883.8577,11097.1795,12845.8215
9576,738.8202,645.3665,11457.4393,12841.626
8552,714.4843,691.5932,11434.7973,12840.8748
9266,1369.0983,1043.5309,10425.8534,12838.4826
8387,1133.0937,958.8738,10742.0024,12833.9699
4137,890.2296,818.2472,11125.152,12833.6288
7325,1280.1217,901.0006999999999,10645.6853,12826.8077
9751,815.7078,645.5048,11363.3897,12824.6023
6486,884.5707,693.6357,11244.492,12822.6984
7327,2001.0707,918.595,9900.7928,12820.4585
4040,1290.3307,1165.0935,10356.4044,12811.8286
4276,2075.3319,906.8344,9825.364,12807.5303
4934,1138.2901,1109.0732,10551.4356,12798.7989
5131,1034.4976,910.6818,10846.839899999999,12792.0193
6946,959.3474,872.4501,10956.5167,12788.3142
9879,694.1408,464.0072,11603.8395,12761.9875
2733,971.8277,650.7183,11132.9776,12755.5236
7425,1233.9645,860.9441,10655.154,12750.0626
9498,819.1989,533.5001,11388.6127,12741.3117
3135,919.9956999999999,659.5621,11151.614599999999,12731.1724
8956,870.5271,667.8384,11188.3506,12726.7161
7956,896.1167,966.9574,10858.7079,12721.782
8094,819.1078,588.4417,11313.7462,12721.2957
9762,1335.5276999999999,691.2569,10694.404,12721.1886
8283,942.2534,812.8547,10965.4916,12720.5997
6297,766.9929,566.8841,11384.033300000001,12717.9103
7282,729.1776,719.3452,11262.6852,12711.207999999999
8282,941.5217,812.2291,10953.9228,12707.6736
6386,881.0693,691.7669,11131.2499,12704.0861
6385,881.0693,691.7669,11131.2499,12704.0861
7456,496.8619,788.0184,11411.3082,12696.1885
5265,1574.6662,2140.4036,8977.788700000001,12692.8585
6685,932.3176,688.6409,11062.0274,12682.9859
7269,873.3272,703.5578,11103.7233,12680.6083
7439,983.2121999999999,1031.9788,10659.5873,12674.7783
6487,880.0011000000001,690.7632,11100.742,12671.5063
9274,1344.0208,1219.275,10105.895,12669.1908
5377,482.0045,433.7282,11745.8249,12661.5576
7407,5340.2511,478.5149,6836.4677,12655.2337
8458,1064.9764,950.4919,10639.6933,12655.1616
4579,1430.7298,789.6625,10432.537,12652.9293
8557,916.5725,755.9693,10977.4311,12649.972899999999
2731,1042.3851,629.2860000000001,10977.8773,12649.5484
4065,916.0871,760.146,10970.2154,12646.4485
9380,627.0581,589.9693,11421.1589,12638.1863
9768,1193.2624,984.4353,10459.8144,12637.5121
8452,727.1333,699.0906,11210.6725,12636.8964
8383,936.5452,807.8513,10886.6135,12631.01
9166,1067.0839,736.5932,10817.291299999999,12620.9684
7392,2114.131,787.7029,9715.6903,12617.5242
3566,879.6659999999999,718.7852,10999.833200000001,12598.2844
4933,1123.2639,1052.7479,10413.3196,12589.331400000001
2347,977.7964,1265.3978,10344.7218,12587.916
8640,877.8024,500.7736,11208.347,12586.923
8985,898.4411,691.2803,10991.433500000001,12581.1549
9256,976.3626,709.1374999999999,10892.3516,12577.851700000001
7226,1367.1143,762.1813,10443.8753,12573.1709
6387,874.0697,684.9469,11007.0611,12566.0777
8194,827.7125,616.0612,11120.9054,12564.679100000001
4729,762.7144,742.1170999999999,11047.902100000001,12552.7336
6455,1532.5551,1003.7349,10015.9776,12552.2676
5481,574.1774,465.3469,11509.0691,12548.5934
9090,964.3499999999999,609.2143,10971.5342,12545.0985
9094,802.9125,603.249,11135.0338,12541.1953
4281,939.769,855.5687,10745.5649,12540.9026
6786,909.6767,713.154,10917.4853,12540.316
7639,1058.1509,1087.6416,10394.4647,12540.2572
8184,745.1218,663.5541,11120.980599999999,12529.6565
7993,824.1509,610.2648,11085.3528,12519.7685
8152,1051.5825,941.6561,10525.841,12519.079600000001
8651,854.9336,628.5416,11030.2951,12513.7703
7578,911.7532,871.7857,10721.6245,12505.1634
5334,1431.0102,1420.9602,9646.363,12498.3334
9769,1111.326,901.4100000000001,10479.0069,12491.7429
7457,732.7497,696.8535,11061.4928,12491.096
8441,1015.2428,672.0862,10785.941,12473.27
4734,1060.5455,1096.0923,10315.5665,12472.2043
3565,761.9014999999999,593.3768,11107.517899999999,12462.796199999999
6285,868.7739,679.7876,10913.0931,12461.6546
3732,905.1539,885.5372,10665.158800000001,12455.8499
852,703.7391,702.8573,11047.7544,12454.3508
7747,859.1692,958.1327,10633.9984,12451.300299999999
9888,474.84159999999997,480.1542,11491.4103,12446.4061
7539,959.1449,1057.0655,10424.9376,12441.148
7839,1053.0215,1056.9041,10323.1059,12433.031500000001
7739,1047.9469,1055.7865,10322.6291,12426.3625
9196,794.6925,548.5651,11075.9525,12419.2101
9067,1023.1514999999999,749.3624,10640.7811,12413.295
6694,691.6443,513.4336999999999,11205.572,12410.65
5917,662.1914,570.8229,11169.8465,12402.8608
4578,1307.1274,808.6441,10286.6073,12402.378799999999
9677,633.0576,434.0867,11334.0258,12401.170100000001
4537,1107.6828,767.1826,10517.4472,12392.312600000001
7864,632.675,690.6496,11063.914999999999,12387.2396
1246,746.4629,649.5966,10978.5623,12374.621799999999
8442,998.2154,662.0128,10714.3764,12374.6046
3835,999.2284999999999,676.6551,10691.6918,12367.5754
9156,983.8017,696.7479,10680.8925,12361.4421
9668,1168.0668,878.6075,10307.2407,12353.914999999999
5335,1431.0448,1461.9114,9440.879799999999,12333.836
3233,1124.2148,883.7628,10325.6018,12333.5794
2833,904.1451,608.2549,10821.1606,12333.5606
8182,900.1995,771.4517,10660.7152,12332.3664
9597,745.5400999999999,549.1952,11032.6586,12327.3939
3318,788.6052,544.4003,10994.2782,12327.2837
3418,788.6052,544.4003,10994.2782,12327.2837
5916,660.003,568.2472,11098.6208,12326.871000000001
7752,645.4357,936.2592000000001,10743.7541,12325.449
2337,590.2042,513.8179,11214.3054,12318.3275
8069,663.5578,616.5057,11036.4853,12316.5488
3037,875.8402,587.6191,10842.9326,12306.3919
4838,995.9891,960.9973,10347.2399,12304.2263
7445,1428.1444000000001,1491.1501,9381.907000000001,12301.201500000001
4628,846.8335,832.3727,10618.4286,12297.6348
7740,1059.863,1007.1422,10189.4093,12256.414499999999
8966,979.538,690.3549,10582.3653,12252.2582
6676,684.0723,594.9666,10970.8095,12249.848399999999
7572,818.9382,708.7928,10714.8581,12242.589100000001
2936,920.2116,675.3648000000001,10643.2367,12238.8131
2654,972.8234,903.4008,10358.0697,12234.293899999999
8991,828.3791,607.9265,10795.2269,12231.5325
2655,977.6174,899.206,10347.0176,12223.841
9298,903.9087000000001,586.0887,10717.5244,12207.5218
8488,1026.7532,897.4978,10282.6928,12206.943800000001
3550,1072.1255,1057.3572,10073.6841,12203.166799999999
7840,1003.3695,989.2991000000001,10199.626400000001,12192.295
9786,1014.2434000000001,746.7039000000001,10427.3853,12188.3326
9784,922.6315999999999,710.1061,10550.0931,12182.8308
7424,797.8529,772.6348,10607.7095,12178.1972
9155,952.9879999999999,681.5736999999999,10533.901,12168.4627
8863,766.9902,538.8614,10861.8023,12167.6539
8381,920.657,683.0229,10553.1035,12156.7834
8854,932.3429,814.0004,10380.722600000001,12127.0659
3844,969.3715,668.0454,10478.9498,12116.3667
3945,1113.9057,684.8425,10313.31,12112.0582
9375,910.6716,749.3166,10439.9667,12099.9549
9789,444.5328,443.5914,11211.8131,12099.9373
8570,800.0604999999999,683.7349,10601.0395,12084.8349
5133,1077.4468,932.206,10074.8702,12084.523000000001
5132,1077.4468,932.206,10074.8702,12084.523000000001
5033,1077.4468,932.206,10074.8702,12084.523000000001
4668,1285.5691,1757.6245999999999,9031.4106,12074.604299999999
8151,1001.98,902.3614,10165.4292,12069.7706
3319,789.2553,573.8492,10704.6935,12067.798
9359,840.9349,687.5251,10533.2312,12061.691200000001
7171,991.7467,992.5227,10076.381300000001,12060.6507
5032,1070.5338,925.5271,10055.1648,12051.225699999999
7146,788.8301,667.2355,10586.9962,12043.0618
8183,845.0407,725.5718,10471.2048,12041.8173
5231,1070.3327,910.0232,10058.7827,12039.1386
9091,860.2402,610.263,10562.9671,12033.4703
5778,957.3633,842.4786,10226.742,12026.5839
8414,928.1834,745.7035,10344.3563,12018.2432
7967,739.7,689.5779,10588.9349,12018.212800000001
2144,551.9522000000001,604.0051,10862.1166,12018.0739
5880,486.2561,436.7598,11078.266,12001.2819
9870,929.9027,737.9743,10330.5509,11998.4279
3728,1122.603,958.409,9909.0322,11990.0442
8252,991.1617,933.3021,10059.5071,11983.9709
5232,1059.2406,906.085,10016.2504,11981.576
5773,1054.8866,793.0957,10133.3186,11981.3009
8342,942.1922,666.4113,10361.5415,11970.145
9869,948.9242,749.9261,10268.6625,11967.5128
5034,1061.0117,902.9072,10001.5233,11965.4422
8884,829.1033,588.1599,10546.6005,11963.8637
8622,561.9557,367.7067,11033.1544,11962.8168
5233,1055.357,897.8429,10004.8157,11958.0156
9249,726.7383,582.9311,10647.3785,11957.0479
6847,1242.9174,1443.9203,9266.8083,11953.646
7383,949.0839,708.7858,10295.6765,11953.5462
5134,1057.4706,897.2316,9987.5811,11942.2833
8899,856.1533999999999,564.0189,10510.2342,11930.406500000001
8900,856.1533999999999,564.0189,10510.2342,11930.406500000001
7771,921.6555,866.2509,10141.9616,11929.868
5127,994.9655,826.3371,10105.5475,11926.8501
8898,857.3566,564.0436,10504.2808,11925.681
6284,833.0016999999999,659.4882,10432.8135,11925.3034
3431,836.1286,689.5221,10396.7316,11922.3823
5637,1336.2292,978.6789,9606.830399999999,11921.7385
8050,967.477,764.6263,10184.5085,11916.6118
3255,1295.0984,895.703,9720.9261,11911.727499999999
6595,722.5316,561.9148,10625.315,11909.7614
3662,984.8845,638.7415,10282.6797,11906.3057
4880,747.3468,594.8861,10560.8955,11903.1284
9582,1027.2094,797.592,10074.6466,11899.448
8155,834.3224,749.3058,10298.4108,11882.039
4044,1080.4641,730.0171,10067.3785,11877.8597
8799,850.6525,560.84,10458.4785,11869.971
7672,1159.5433,1139.9114,9567.579,11867.0337
9761,734.8147,552.9044,10565.929399999999,11853.6485
6398,752.0801,588.5022,10507.4912,11848.0735
4327,923.8507,946.7674,9970.7413,11841.359400000001
5879,539.3172,489.5725,10811.274,11840.1637
4535,1074.4723,800.0758,9959.8861,11834.4342
8563,1267.3201,1157.4351,9408.6008,11833.356
6748,1320.6413,1541.4086,8970.1869,11832.2368
6587,815.4199,601.8991,10413.6885,11831.0075
7182,652.0227,641.1904000000001,10531.7037,11824.916799999999
5078,781.6576,569.2668,10472.4405,11823.3649
8785,808.572,612.3935,10401.6327,11822.5982
9790,416.0457,426.7947,10972.4869,11815.327299999999
8786,779.4684,591.126,10431.077,11801.6714
7815,769.8117,541.8183,10484.5986,11796.2286
4635,882.891,834.7468,10075.1193,11792.7571
6750,782.9425,667.2769,10339.9867,11790.2061
8688,1024.2433,610.8166,10151.0008,11786.0607
8787,974.5009,600.2374,10206.6103,11781.3486
7951,956.8757,764.5135,10058.6992,11780.0884
8788,1021.0857,627.178,10125.645,11773.9087
9089,962.4924,623.8819,10186.1694,11772.5437
3423,989.4277999999999,1181.0351,9599.7498,11770.2127
9357,795.6028,659.6443,10303.6637,11758.9108
7493,707.649,567.0055,10483.1793,11757.8338
7426,1822.1186,812.2728,9119.9195,11754.3109
7477,887.7205,795.5383,10069.1583,11752.4171
8589,888.5223,758.1365,10105.6962,11752.355
5279,563.0172,488.13419999999996,10699.8347,11750.9861
8502,1357.6361,1290.4941000000001,9098.6873,11746.8175
7714,659.5323,522.6647,10550.0996,11732.2966
6384,847.4261,660.4205000000001,10206.645,11714.4916
6554,1325.2755,1038.8613,9345.1093,11709.2461
8520,489.2836,333.4092,10869.967,11692.6598
7458,768.134,688.9812,10232.619499999999,11689.734699999999
7558,766.0582,690.8202,10230.4678,11687.3462
8068,872.4278,866.7406,9932.0784,11671.246799999999
9051,799.5856,667.2,10201.0613,11667.8469
9362,1154.8564000000001,707.0732,9801.6527,11663.5823
7324,926.5477,884.1388,9849.5707,11660.2572
7483,1028.3704,698.897,9932.8367,11660.1041
3422,972.2827,1156.1271,9531.0801,11659.489899999999
4935,939.4143,935.7649,9779.7889,11654.9681
3725,964.303,924.8729,9763.6502,11652.8261
8167,890.0902,891.0413,9866.844799999999,11647.9763
7126,767.3131,602.9354000000001,10275.919,11646.167500000001
7026,767.3131,602.9354000000001,10275.919,11646.167500000001
9096,839.4658000000001,555.1510999999999,10243.7756,11638.3925
8311,1051.1548,851.5354,9734.3996,11637.0898
3639,721.9117,551.5121,10363.1447,11636.5685
7484,1027.112,697.6703,9910.253,11635.0353
9097,838.9055,553.6542999999999,10224.9371,11617.4969
3137,805.9061,555.6041,10252.0618,11613.572
9190,682.4007,383.0016,10548.0738,11613.4761
3572,847.4621999999999,707.7558,10055.6458,11610.863800000001
1652,912.2153999999999,637.3041000000001,10060.8713,11610.390800000001
7524,284.386,351.61379999999997,10971.7096,11607.7094
9951,758.5636,660.0239,10188.7824,11607.3699
9950,758.3627,659.9575,10188.5824,11606.9026
9949,757.9825,659.8311,10188.2038,11606.0174
9358,771.4546,650.4796,10182.93,11604.8642
9458,771.4546,650.4796,10182.93,11604.8642
9558,771.4546,650.4796,10182.93,11604.8642
9457,771.0832,650.371,10182.7922,11604.2464
9851,757.1677,659.5613000000001,10187.393,11604.122
9557,770.7385,650.2705000000001,10182.6644,11603.6734
3463,785.2676,543.9449,10273.8435,11603.056
4042,963.7139,879.5217,9758.2841,11601.5197
148,536.1951,391.6297,10668.1666,11595.991399999999
8145,1511.9542,593.3335999999999,9486.9645,11592.2523
7583,1057.9891,727.2159,9805.0853,11590.2903
9695,702.2418,567.8257,10317.2097,11587.2772
9596,702.2418,567.8257,10317.2097,11587.2772
9595,702.2418,567.8257,10317.2097,11587.2772
9696,702.1567,567.7346,10315.4395,11585.3308
9670,1029.3559,827.3982,9727.4043,11584.1584
9365,1409.3362,1015.3733,9157.7652,11582.4747
4337,2858.2884999999997,598.5545000000001,8125.6215999999995,11582.4646
7679,1082.6978,869.1534,9629.368,11581.2192
9056,881.0081,682.6458,10014.719000000001,11578.3729
8067,835.5575,825.8786,9915.4655,11576.901600000001
7042,816.9313,893.5937,9859.1268,11569.6518
8997,838.4127,549.9361,10177.3177,11565.6665
4381,1130.5212,818.8708,9615.6527,11565.0447
9850,756.4908,658.7079,10146.054399999999,11561.2531
7276,1037.0524,921.4208,9599.3093,11557.782500000001
8553,624.8681,615.6043,10311.2623,11551.7347
7932,350.0528,295.5634,10899.1722,11544.7884
9659,666.1368,522.1475,10350.0445,11538.3288
9776,608.1831,590.1669,10324.7291,11523.079099999999
3627,1036.6449,986.1349,9488.2082,11510.988
6950,936.2506,808.8587,9761.1208,11506.2301
8556,777.1165,641.7298,10085.6121,11504.4584
8079,858.9744,761.7633999999999,9882.0191,11502.7569
4074,1542.3526,732.586,9225.9452,11500.8838
9750,750.6395,644.7017,10101.294,11496.6352
7787,1887.8298,632.8954,8971.575,11492.3002
4133,602.1084000000001,550.4517,10331.738,11484.2981
9372,1353.2769,1183.2176,8943.8971,11480.3916
9197,825.8461,541.2126,10113.1844,11480.2431
7186,724.7141,692.3604,10052.2989,11469.3734
3738,1008.8592,865.3937,9589.8915,11464.144400000001
4938,832.7639,771.4706,9859.353,11463.5875
8242,858.7299,658.1876,9944.9004,11461.8179
3467,778.4144,586.5456,10096.1022,11461.0622
8243,862.1126,650.7488,9948.039,11460.9004
3322,921.7571,1059.5474,9477.2686,11458.5731
8343,886.4581000000001,652.5301,9917.8757,11456.8639
8876,1147.8391,882.3308,9426.4966,11456.6665
8244,889.1471,589.9401,9973.3295,11452.4167
8144,891.1889,583.587,9975.778,11450.5539
955,715.9339,527.6017,10205.3426,11448.878200000001
8074,623.4228,894.4645,9927.1316,11445.0189
3552,935.0551,906.9557,9593.0326,11435.0434
7380,1029.1173,856.3293,9543.3238,11428.770400000001
9980,711.4286,499.713,10216.1779,11427.3195
